,cause,effect,start,end,duration
10278,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_1,29172,29173,2
10279,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_1,29174,29174,1
10280,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_2,29175,29176,2
10281,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_3,29177,29181,5
10282,"TEMP_2, PRES_0, DEWP_2, RAIN_1, WSPM_1",PM10_3,29182,29182,1
10283,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_3,29183,29185,3
10284,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_2,29186,29186,1
10285,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_3,29187,29199,13
10286,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_2,29200,29200,1
10287,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_3,29201,29202,2
10288,"TEMP_2, PRES_0, DEWP_2, RAIN_1, WSPM_1",PM10_3,29203,29203,1
10289,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_3,29204,29208,5
10290,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_2,29209,29209,1
10291,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_1,29210,29212,3
10292,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_1,29213,29213,1
10293,"TEMP_2, PRES_0, DEWP_2, RAIN_1, WSPM_1",PM10_1,29214,29214,1
10294,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_1,29215,29215,1
10295,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_2,29216,29218,3
10296,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_1,29219,29220,2
10297,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_1,29221,29221,1
10298,"TEMP_3, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_1,29222,29222,1
10299,"TEMP_3, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_0,29223,29225,3
10300,"TEMP_3, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_2,29226,29226,1
10301,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_1,29227,29227,1
10302,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_2,29228,29229,2
10303,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_3,29230,29230,1
10304,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_3,29231,29231,1
10305,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_0,29232,29234,3
10306,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_0,29235,29240,6
10307,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_0,29241,29242,2
10308,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_0,29243,29245,3
10309,"TEMP_3, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM10_0,29246,29249,4
10310,"TEMP_3, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_2,29250,29250,1
10311,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_0,29251,29255,5
10312,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_1,29256,29260,5
10313,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_1,29261,29261,1
10314,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_3,29262,29264,3
10315,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_3,29265,29265,1
10316,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_2,29266,29266,1
10317,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_1,29267,29267,1
10318,"TEMP_3, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_2,29268,29268,1
10319,"TEMP_3, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_1,29269,29269,1
10320,"TEMP_3, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_0,29270,29276,7
10321,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_1,29277,29279,3
10322,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_2,29280,29280,1
10323,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_3,29281,29281,1
10324,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_2,29282,29285,4
10325,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_1,29286,29286,1
10326,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_2,29287,29287,1
10327,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_3,29288,29289,2
10328,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_2,29290,29290,1
10329,"TEMP_3, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_2,29291,29291,1
10330,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_2,29292,29292,1
10331,"TEMP_3, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_1,29293,29293,1
10332,"TEMP_3, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_2,29294,29296,3
10333,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_2,29297,29297,1
10334,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_3,29298,29299,2
10335,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_2,29300,29300,1
10336,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_3,29301,29316,16
10337,"TEMP_3, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_3,29317,29318,2
10338,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_3,29319,29319,1
10339,"TEMP_3, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_3,29320,29322,3
10340,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_3,29323,29324,2
10341,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_1,29325,29326,2
10342,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_1,29327,29327,1
10343,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_2,29328,29328,1
10344,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_3,29329,29336,8
10345,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_3,29337,29337,1
10346,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_2,29338,29340,3
10347,"TEMP_3, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_2,29341,29342,2
10348,"TEMP_3, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_1,29343,29343,1
10349,"TEMP_3, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_2,29344,29346,3
10350,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_2,29347,29349,3
10351,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_3,29350,29350,1
10352,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_3,29351,29352,2
10353,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_1,29353,29355,3
10354,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_0,29356,29356,1
10355,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_1,29357,29358,2
10356,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_2,29359,29361,3
10357,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_3,29362,29362,1
10358,"TEMP_3, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_2,29363,29365,3
10359,"TEMP_3, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_1,29366,29367,2
10360,"TEMP_3, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_0,29368,29368,1
10361,"TEMP_3, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_1,29369,29372,4
10362,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_3,29373,29373,1
10363,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_2,29374,29374,1
10364,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_3,29375,29375,1
10365,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_2,29376,29377,2
10366,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_3,29378,29379,2
10367,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_3,29380,29387,8
10368,"TEMP_3, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_3,29388,29388,1
10369,"TEMP_3, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_3,29389,29393,5
10370,"TEMP_3, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_3,29394,29395,2
10371,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_3,29396,29397,2
10372,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_2,29398,29400,3
10373,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_1,29401,29401,1
10374,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_3,29402,29402,1
10375,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_2,29403,29408,6
10376,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_3,29409,29413,5
10377,"TEMP_3, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_3,29414,29419,6
10378,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_3,29420,29421,2
10379,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_2,29422,29422,1
10380,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_1,29423,29423,1
10381,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_2,29424,29424,1
10382,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_1,29425,29425,1
10383,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_2,29426,29427,2
10384,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_3,29428,29429,2
10385,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_2,29430,29431,2
10386,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_3,29432,29434,3
10387,"TEMP_3, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_3,29435,29438,4
10388,"TEMP_3, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_2,29439,29440,2
10389,"TEMP_3, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_3,29441,29446,6
10390,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_3,29447,29457,11
10391,"TEMP_3, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_3,29458,29459,2
10392,"TEMP_3, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_2,29460,29462,3
10393,"TEMP_3, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_1,29463,29463,1
10394,"TEMP_3, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_2,29464,29469,6
10395,"TEMP_3, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_3,29470,29470,1
10396,"TEMP_3, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_2,29471,29471,1
10397,"TEMP_3, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_3,29472,29472,1
10398,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_3,29473,29480,8
10399,"TEMP_3, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_3,29481,29483,3
10400,"TEMP_3, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_2,29484,29486,3
10401,"TEMP_3, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_1,29487,29487,1
10402,"TEMP_3, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_2,29488,29488,1
10403,"TEMP_3, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_1,29489,29489,1
10404,"TEMP_3, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_2,29490,29491,2
10405,"TEMP_3, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_1,29492,29492,1
10406,"TEMP_3, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_2,29493,29493,1
10407,"TEMP_3, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_1,29494,29494,1
10408,"TEMP_3, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_0,29495,29495,1
10409,"TEMP_3, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_1,29496,29496,1
10410,"TEMP_3, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_0,29497,29497,1
10411,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_1,29498,29503,6
10412,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_2,29504,29505,2
10413,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_0,29506,29510,5
10414,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_3,29511,29512,2
10415,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_0,29513,29530,18
10416,"TEMP_3, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_0,29531,29531,1
10417,"TEMP_3, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_0,29532,29532,1
10418,"TEMP_3, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_1,29533,29533,1
10419,"TEMP_3, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_3,29534,29534,1
10420,"TEMP_4, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_0,29535,29537,3
10421,"TEMP_3, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_0,29538,29543,6
10422,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_0,29544,29549,6
10423,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_0,29550,29552,3
10424,"TEMP_3, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_0,29553,29560,8
10425,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_0,29561,29563,3
10426,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_0,29564,29564,1
10427,"TEMP_2, PRES_0, DEWP_2, RAIN_1, WSPM_1",PM10_3,29565,29565,1
10428,"TEMP_2, PRES_0, DEWP_2, RAIN_1, WSPM_1",PM10_1,29566,29566,1
10429,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_1,29567,29567,1
10430,"TEMP_2, PRES_0, DEWP_2, RAIN_1, WSPM_1",PM10_1,29568,29570,3
10431,"TEMP_2, PRES_0, DEWP_2, RAIN_1, WSPM_1",PM10_0,29571,29573,3
10432,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_0,29574,29586,13
10433,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_0,29587,29605,19
10434,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_1,29606,29607,2
10435,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_0,29608,29609,2
10436,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_1,29610,29612,3
10437,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_0",PM10_1,29613,29613,1
10438,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_1,29614,29615,2
10439,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_0",PM10_1,29616,29616,1
10440,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_1,29617,29617,1
10441,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_1,29618,29619,2
10442,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_1,29620,29623,4
10443,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_1,29624,29624,1
10444,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_2,29625,29626,2
10445,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_3,29627,29627,1
10446,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_2,29628,29628,1
10447,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_3,29629,29630,2
10448,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_3,29631,29631,1
10449,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_3,29632,29633,2
10450,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_2,29634,29636,3
10451,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_3,29637,29638,2
10452,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_2,29639,29639,1
10453,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_3,29640,29642,3
10454,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_2,29643,29644,2
10455,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_3,29645,29648,4
10456,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_2,29649,29650,2
10457,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_3,29651,29653,3
10458,"TEMP_2, PRES_0, DEWP_2, RAIN_1, WSPM_1",PM10_2,29654,29654,1
10459,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_3,29655,29655,1
10460,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_2,29656,29656,1
10461,"TEMP_2, PRES_0, DEWP_2, RAIN_1, WSPM_1",PM10_3,29657,29657,1
10462,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_2,29658,29658,1
10463,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_3,29659,29661,3
10464,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_2,29662,29662,1
10465,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_1,29663,29665,3
10466,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_2,29666,29667,2
10467,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_3,29668,29671,4
10468,"TEMP_2, PRES_0, DEWP_2, RAIN_1, WSPM_1",PM10_3,29672,29673,2
10469,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_3,29674,29675,2
10470,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_2,29676,29676,1
10471,"TEMP_2, PRES_0, DEWP_2, RAIN_1, WSPM_1",PM10_3,29677,29677,1
10472,"TEMP_2, PRES_0, DEWP_2, RAIN_1, WSPM_1",PM10_2,29678,29680,3
10473,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_2,29681,29682,2
10474,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_3,29683,29688,6
10475,"TEMP_2, PRES_0, DEWP_2, RAIN_1, WSPM_1",PM10_3,29689,29689,1
10476,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_3,29690,29690,1
10477,"TEMP_2, PRES_0, DEWP_2, RAIN_1, WSPM_1",PM10_2,29691,29692,2
10478,"TEMP_2, PRES_0, DEWP_2, RAIN_1, WSPM_1",PM10_1,29693,29696,4
10479,"TEMP_2, PRES_0, DEWP_2, RAIN_1, WSPM_1",PM10_0,29697,29697,1
10480,"TEMP_2, PRES_0, DEWP_2, RAIN_2, WSPM_1",PM10_0,29698,29699,2
10481,"TEMP_2, PRES_0, DEWP_2, RAIN_2, WSPM_2",PM10_0,29700,29701,2
10482,"TEMP_2, PRES_0, DEWP_2, RAIN_2, WSPM_1",PM10_0,29702,29702,1
10483,"TEMP_2, PRES_0, DEWP_2, RAIN_1, WSPM_1",PM10_0,29703,29703,1
10484,"TEMP_2, PRES_0, DEWP_2, RAIN_2, WSPM_1",PM10_0,29704,29704,1
10485,"TEMP_2, PRES_0, DEWP_2, RAIN_1, WSPM_1",PM10_0,29705,29705,1
10486,"TEMP_2, PRES_0, DEWP_2, RAIN_2, WSPM_1",PM10_0,29706,29708,3
10487,"TEMP_2, PRES_0, DEWP_2, RAIN_1, WSPM_1",PM10_0,29709,29712,4
10488,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_0,29713,29713,1
10489,"TEMP_2, PRES_0, DEWP_2, RAIN_1, WSPM_1",PM10_0,29714,29714,1
10490,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_0,29715,29715,1
10491,"TEMP_2, PRES_0, DEWP_2, RAIN_1, WSPM_1",PM10_0,29716,29716,1
10492,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_0,29717,29725,9
10493,"TEMP_2, PRES_0, DEWP_2, RAIN_1, WSPM_1",PM10_0,29726,29726,1
10494,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_0,29727,29727,1
10495,"TEMP_2, PRES_0, DEWP_2, RAIN_1, WSPM_1",PM10_0,29728,29729,2
10496,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_1,29730,29734,5
10497,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_2,29735,29739,5
10498,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_3,29740,29740,1
10499,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_2,29741,29742,2
10500,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_0",PM10_2,29743,29743,1
10501,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_2,29744,29744,1
10502,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_3,29745,29745,1
10503,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_2,29746,29747,2
10504,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_3,29748,29750,3
10505,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_2,29751,29751,1
10506,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_1,29752,29755,4
10507,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_0,29756,29756,1
10508,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_2,29757,29757,1
10509,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_3,29758,29763,6
10510,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_0",PM10_3,29764,29764,1
10511,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_3,29765,29771,7
10512,"TEMP_3, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_3,29772,29779,8
10513,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_3,29780,29780,1
10514,"TEMP_2, PRES_0, DEWP_2, RAIN_1, WSPM_1",PM10_3,29781,29782,2
10515,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_3,29783,29795,13
10516,"TEMP_3, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_3,29796,29803,8
10517,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_3,29804,29810,7
10518,"TEMP_2, PRES_0, DEWP_2, RAIN_1, WSPM_1",PM10_3,29811,29814,4
10519,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_3,29815,29821,7
10520,"TEMP_3, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_3,29822,29824,3
10521,"TEMP_3, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_0,29825,29826,2
10522,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_0,29827,29827,1
10523,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_1,29828,29829,2
10524,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_0,29830,29832,3
10525,"TEMP_2, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_0,29833,29834,2
10526,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_0,29835,29836,2
10527,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_0",PM10_0,29837,29837,1
10528,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_0,29838,29843,6
10529,"TEMP_3, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_0,29844,29846,3
10530,"TEMP_3, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_0,29847,29847,1
10531,"TEMP_3, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_0,29848,29848,1
10532,"TEMP_3, PRES_0, DEWP_1, RAIN_0, WSPM_1",PM10_2,29849,29850,2
10533,"TEMP_3, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_0,29851,29851,1
10534,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_0,29852,29852,1
10535,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_1,29853,29856,4
10536,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_2,29857,29862,6
10537,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_1,29863,29866,4
10538,"TEMP_3, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_1,29867,29869,3
10539,"TEMP_3, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_3,29870,29870,1
10540,"TEMP_3, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_1,29871,29872,2
10541,"TEMP_3, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_2,29873,29873,1
10542,"TEMP_3, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_3,29874,29875,2
10543,"TEMP_2, PRES_0, DEWP_2, RAIN_1, WSPM_2",PM10_3,29876,29876,1
10544,"TEMP_2, PRES_0, DEWP_2, RAIN_1, WSPM_1",PM10_3,29877,29878,2
10545,"TEMP_2, PRES_0, DEWP_2, RAIN_0, WSPM_1",PM10_3,29879,29891,13
