,cause,effect,start,end,duration
10018,"TEMP_1, PRES_1, DEWP_0, RAIN_1, WSPM_1",PM2.5_1,31915,31916,2
10019,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,31917,31919,3
10020,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,31920,31921,2
10021,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,31922,31923,2
10022,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,31924,31930,7
10023,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_2,31931,31931,1
10024,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_2,31932,31933,2
10025,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_2,31934,31935,2
10026,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,31936,31937,2
10027,"TEMP_1, PRES_1, DEWP_0, RAIN_1, WSPM_1",PM2.5_1,31938,31940,3
10028,"TEMP_1, PRES_1, DEWP_0, RAIN_1, WSPM_1",PM2.5_0,31941,31941,1
10029,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,31942,31942,1
10030,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,31943,31963,21
10031,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,31964,31971,8
10032,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_0",PM2.5_0,31972,31972,1
10033,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,31973,31977,5
10034,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,31978,31985,8
10035,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,31986,31989,4
10036,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_2,31990,31990,1
10037,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,31991,31991,1
10038,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_2,31992,31998,7
10039,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,31999,31999,1
10040,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,32000,32000,1
10041,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,32001,32003,3
10042,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_2,32004,32004,1
10043,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,32005,32008,4
10044,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_0",PM2.5_3,32009,32009,1
10045,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,32010,32010,1
10046,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,32011,32015,5
10047,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_0",PM2.5_3,32016,32017,2
10048,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,32018,32026,9
10049,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,32027,32038,12
10050,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,32039,32044,6
10051,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,32045,32045,1
10052,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_2,32046,32046,1
10053,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,32047,32054,8
10054,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,32055,32055,1
10055,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,32056,32064,9
10056,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,32065,32072,8
10057,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,32073,32075,3
10058,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,32076,32077,2
10059,"TEMP_1, PRES_1, DEWP_0, RAIN_1, WSPM_1",PM2.5_3,32078,32080,3
10060,"TEMP_1, PRES_1, DEWP_0, RAIN_1, WSPM_1",PM2.5_1,32081,32081,1
10061,"TEMP_1, PRES_1, DEWP_0, RAIN_1, WSPM_1",PM2.5_3,32082,32083,2
10062,"TEMP_1, PRES_1, DEWP_0, RAIN_1, WSPM_1",PM2.5_1,32084,32084,1
10063,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,32085,32097,13
10064,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,32098,32098,1
10065,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,32099,32104,6
10066,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,32105,32112,8
10067,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_0",PM2.5_0,32113,32113,1
10068,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,32114,32124,11
10069,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,32125,32129,5
10070,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,32130,32131,2
10071,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,32132,32136,5
10072,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_0",PM2.5_1,32137,32137,1
10073,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,32138,32139,2
10074,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_2,32140,32141,2
10075,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,32142,32150,9
10076,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,32151,32151,1
10077,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,32152,32185,34
10078,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,32186,32186,1
10079,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_0",PM2.5_0,32187,32187,1
10080,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,32188,32192,5
10081,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,32193,32195,3
10082,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,32196,32196,1
10083,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_2,32197,32202,6
10084,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,32203,32207,5
10085,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_0",PM2.5_3,32208,32208,1
10086,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,32209,32215,7
10087,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,32216,32220,5
10088,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,32221,32224,4
10089,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,32225,32238,14
10090,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,32239,32239,1
10091,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,32240,32244,5
10092,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,32245,32248,4
10093,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,32249,32256,8
10094,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_0",PM2.5_3,32257,32258,2
10095,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,32259,32260,2
10096,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_0",PM2.5_3,32261,32263,3
10097,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,32264,32267,4
10098,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,32268,32270,3
10099,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,32271,32290,20
10100,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,32291,32291,1
10101,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_2",PM2.5_3,32292,32292,1
10102,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,32293,32295,3
10103,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,32296,32296,1
10104,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,32297,32297,1
10105,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_0",PM2.5_3,32298,32298,1
10106,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,32299,32308,10
10107,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_2,32309,32311,3
10108,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,32312,32316,5
10109,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_2,32317,32317,1
10110,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,32318,32322,5
10111,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_2,32323,32323,1
10112,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,32324,32336,13
10113,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_2,32337,32337,1
10114,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,32338,32338,1
10115,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,32339,32344,6
10116,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,32345,32354,10
10117,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_0",PM2.5_0,32355,32355,1
10118,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,32356,32356,1
10119,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,32357,32359,3
10120,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,32360,32363,4
10121,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,32364,32364,1
10122,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,32365,32365,1
10123,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,32366,32366,1
10124,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,32367,32368,2
10125,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_2,32369,32371,3
10126,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,32372,32376,5
10127,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_0",PM2.5_3,32377,32377,1
10128,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,32378,32379,2
10129,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,32380,32380,1
10130,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,32381,32381,1
10131,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,32382,32383,2
10132,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,32384,32404,21
10133,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,32405,32420,16
10134,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_2,32421,32421,1
10135,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,32422,32425,4
10136,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_2,32426,32426,1
10137,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_0",PM2.5_3,32427,32427,1
10138,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,32428,32439,12
10139,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_2,32440,32441,2
10140,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_0",PM2.5_2,32442,32443,2
10141,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_0",PM2.5_3,32444,32446,3
10142,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,32447,32447,1
10143,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_0",PM2.5_3,32448,32448,1
10144,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_0",PM2.5_2,32449,32449,1
10145,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,32450,32451,2
10146,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_2,32452,32454,3
10147,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,32455,32458,4
10148,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_2,32459,32459,1
10149,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,32460,32464,5
10150,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,32465,32469,5
10151,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_2,32470,32470,1
10152,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,32471,32477,7
10153,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_2,32478,32480,3
10154,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_0",PM2.5_3,32481,32481,1
10155,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,32482,32483,2
10156,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,32484,32497,14
10157,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,32498,32501,4
10158,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,32502,32502,1
10159,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,32503,32505,3
10160,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,32506,32513,8
10161,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,32514,32520,7
10162,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_0",PM2.5_0,32521,32521,1
10163,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,32522,32523,2
10164,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_0",PM2.5_0,32524,32524,1
10165,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,32525,32525,1
10166,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_0",PM2.5_0,32526,32526,1
10167,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,32527,32527,1
10168,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,32528,32532,5
10169,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,32533,32536,4
10170,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_2,32537,32538,2
10171,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,32539,32549,11
10172,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_2,32550,32550,1
10173,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,32551,32557,7
10174,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,32558,32559,2
10175,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,32560,32560,1
10176,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_0",PM2.5_3,32561,32561,1
10177,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,32562,32564,3
10178,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_0",PM2.5_3,32565,32565,1
10179,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,32566,32569,4
10180,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_0",PM2.5_3,32570,32570,1
10181,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,32571,32574,4
10182,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_2,32575,32578,4
10183,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,32579,32595,17
10184,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,32596,32624,29
10185,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,32625,32625,1
10186,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,32626,32629,4
10187,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,32630,32631,2
10188,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,32632,32632,1
10189,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,32633,32634,2
10190,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,32635,32643,9
10191,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_2,32644,32645,2
10192,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,32646,32649,4
10193,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_2,32650,32651,2
10194,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,32652,32657,6
10195,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_2,32658,32658,1
10196,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,32659,32659,1
10197,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,32660,32660,1
10198,"TEMP_1, PRES_1, DEWP_0, RAIN_1, WSPM_1",PM2.5_0,32661,32661,1
10199,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,32662,32666,5
10200,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,32667,32668,2
10201,"TEMP_0, PRES_1, DEWP_0, RAIN_1, WSPM_1",PM2.5_0,32669,32669,1
10202,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,32670,32676,7
10203,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,32677,32678,2
10204,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,32679,32721,43
10205,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,32722,32722,1
10206,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,32723,32724,2
10207,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,32725,32725,1
10208,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,32726,32727,2
10209,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,32728,32734,7
10210,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,32735,32744,10
10211,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,32745,32745,1
10212,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,32746,32755,10
10213,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,32756,32756,1
10214,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_0",PM2.5_3,32757,32757,1
10215,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,32758,32765,8
10216,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_0",PM2.5_3,32766,32766,1
10217,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,32767,32769,3
10218,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,32770,32784,15
10219,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_0",PM2.5_3,32785,32785,1
10220,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,32786,32793,8
10221,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,32794,32808,15
10222,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,32809,32810,2
10223,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,32811,32811,1
10224,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,32812,32812,1
10225,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,32813,32813,1
10226,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,32814,32814,1
10227,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,32815,32815,1
10228,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,32816,32829,14
10229,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,32830,32830,1
10230,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,32831,32831,1
10231,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,32832,32832,1
10232,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_0",PM2.5_0,32833,32833,1
10233,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_0",PM2.5_1,32834,32834,1
10234,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_2,32835,32835,1
10235,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,32836,32836,1
10236,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_2,32837,32840,4
10237,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,32841,32841,1
10238,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,32842,32843,2
10239,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,32844,32844,1
10240,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_2,32845,32845,1
10241,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,32846,32852,7
10242,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_0",PM2.5_3,32853,32853,1
10243,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,32854,32858,5
10244,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_2,32859,32860,2
10245,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,32861,32861,1
10246,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_2,32862,32864,3
10247,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,32865,32865,1
10248,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,32866,32878,13
10249,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_2,32879,32879,1
10250,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,32880,32880,1
10251,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_2,32881,32881,1
10252,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,32882,32883,2
10253,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,32884,32886,3
10254,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_0",PM2.5_3,32887,32887,1
10255,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,32888,32888,1
10256,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,32889,32896,8
10257,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_2",PM2.5_1,32897,32897,1
10258,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,32898,32907,10
10259,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_0",PM2.5_0,32908,32908,1
10260,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,32909,32921,13
10261,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_2,32922,32922,1
10262,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,32923,32923,1
10263,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_0",PM2.5_3,32924,32924,1
10264,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,32925,32929,5
10265,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,32930,32931,2
10266,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_2,32932,32934,3
10267,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,32935,32935,1
10268,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,32936,32936,1
10269,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_0,32937,32939,3
10270,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_1,32940,32942,3
10271,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_2,32943,32943,1
10272,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,32944,32951,8
10273,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,32952,32959,8
10274,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_2,32960,32960,1
10275,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_0",PM2.5_3,32961,32961,1
10276,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1",PM2.5_3,32962,32976,15
