cause,effect,start,end,duration
g_0,d_1,59388,59396,9
m_0,d_1,59397,59402,6
m_0,v_1,59403,59404,2
m_0,d_1,59405,59418,14
m_0,v_1,59419,59419,1
m_0,d_1,59420,59432,13
g_0,c_1,59433,59455,23
g_0,j_1,59456,59456,1
g_0,c_1,59457,59471,15
q_0,h_1,59472,59488,17
q_0,l_1,59489,59489,1
q_0,h_1,59490,59501,12
c_0,f_1,59502,59511,10
c_0,a_1,59512,59512,1
c_0,f_1,59513,59520,8
c_0,a_1,59521,59521,1
c_0,f_1,59522,59526,5
s_0,o_1,59527,59550,24
s_0,z_1,59551,59551,1
s_0,o_1,59552,59552,1
l_0,a_1,59553,59561,9
l_0,o_1,59562,59562,1
l_0,a_1,59563,59573,11
l_0,o_1,59574,59574,1
l_0,a_1,59575,59575,1
l_0,o_1,59576,59576,1
l_0,a_1,59577,59586,10
l_0,o_1,59587,59587,1
l_0,a_1,59588,59590,3
w_0,z_1,59591,59599,9
w_0,b_1,59600,59600,1
w_0,z_1,59601,59614,14
m_0,n_1,59615,59624,10
m_0,v_1,59625,59625,1
m_0,n_1,59626,59635,10
m_0,v_1,59636,59636,1
m_0,n_1,59637,59637,1
m_0,v_1,59638,59638,1
m_0,n_1,59639,59641,3
g_0,b_1,59642,59649,8
g_0,j_1,59650,59650,1
g_0,b_1,59651,59658,8
g_0,j_1,59659,59659,1
g_0,b_1,59660,59666,7
l_0,b_1,59667,59672,6
l_0,o_1,59673,59674,2
l_0,b_1,59675,59688,14
l_0,o_1,59689,59689,1
l_0,b_1,59690,59690,1
q_0,r_1,59691,59709,19
q_0,l_1,59710,59710,1
h_0,i_1,59711,59711,1
h_0,f_1,59712,59712,1
h_0,i_1,59713,59730,18
m_0,q_1,59731,59734,4
m_0,v_1,59735,59735,1
m_0,q_1,59736,59737,2
m_0,v_1,59738,59738,1
m_0,q_1,59739,59768,30
c_0,a_1,59769,59769,1
c_0,c_1,59770,59775,6
c_0,a_1,59776,59776,1
c_0,c_1,59777,59802,26
c_0,a_1,59803,59803,1
c_0,c_1,59804,59804,1
s_0,i_1,59805,59817,13
s_0,z_1,59818,59818,1
s_0,i_1,59819,59821,3
s_0,z_1,59822,59822,1
s_0,i_1,59823,59824,2
t_0,t_1,59825,59825,1
t_0,x_1,59826,59826,1
t_0,t_1,59827,59838,12
t_0,x_1,59839,59839,1
t_0,t_1,59840,59848,9
t_0,x_1,59849,59849,1
t_0,t_1,59850,59858,9
h_0,h_1,59859,59879,21
h_0,f_1,59880,59880,1
h_0,h_1,59881,59886,6
h_0,f_1,59887,59888,2
h_0,h_1,59889,59890,2
h_0,f_1,59891,59891,1
h_0,h_1,59892,59896,5
u_0,f_1,59897,59908,12
u_0,u_1,59909,59909,1
u_0,f_1,59910,59925,16
x_0,d_1,59926,59926,1
x_0,s_1,59927,59927,1
x_0,d_1,59928,59940,13
x_0,s_1,59941,59941,1
x_0,d_1,59942,59945,4
o_0,j_1,59946,59948,3
o_0,c_1,59949,59949,1
o_0,j_1,59950,59965,16
h_0,f_1,59966,60002,37
a_0,c_1,60003,60021,19
a_0,m_1,60022,60022,1
a_0,c_1,60023,60033,11
t_0,c_1,60034,60051,18
t_0,x_1,60052,60052,1
t_0,c_1,60053,60054,2
t_0,x_1,60055,60055,1
t_0,c_1,60056,60058,3
t_0,x_1,60059,60059,1
t_0,c_1,60060,60061,2
o_0,f_1,60062,60063,2
o_0,c_1,60064,60064,1
o_0,f_1,60065,60072,8
o_0,c_1,60073,60073,1
o_0,f_1,60074,60082,9
v_0,i_1,60083,60089,7
v_0,e_1,60090,60090,1
v_0,i_1,60091,60094,4
v_0,e_1,60095,60095,1
v_0,i_1,60096,60116,21
v_0,e_1,60117,60117,1
v_0,i_1,60118,60119,2
g_0,l_1,60120,60138,19
g_0,j_1,60139,60139,1
g_0,l_1,60140,60145,6
g_0,j_1,60146,60146,1
g_0,l_1,60147,60156,10
o_0,y_1,60157,60161,5
o_0,c_1,60162,60162,1
o_0,y_1,60163,60173,11
o_0,c_1,60174,60174,1
o_0,y_1,60175,60177,3
o_0,c_1,60178,60178,1
o_0,y_1,60179,60184,6
c_0,d_1,60185,60194,10
c_0,a_1,60195,60195,1
c_0,d_1,60196,60210,15
c_0,a_1,60211,60211,1
c_0,d_1,60212,60216,5
d_0,r_1,60217,60230,14
d_0,i_1,60231,60231,1
d_0,r_1,60232,60232,1
d_0,i_1,60233,60233,1
d_0,r_1,60234,60248,15
u_0,i_1,60249,60251,3
u_0,u_1,60252,60252,1
u_0,i_1,60253,60283,31
u_0,u_1,60284,60284,1
u_0,i_1,60285,60286,2
u_0,u_1,60287,60287,1
r_0,r_1,60288,60311,24
r_0,t_1,60312,60313,2
r_0,r_1,60314,60320,7
u_0,j_1,60321,60328,8
u_0,u_1,60329,60329,1
u_0,j_1,60330,60337,8
u_0,u_1,60338,60338,1
u_0,j_1,60339,60342,4
o_0,k_1,60343,60354,12
o_0,c_1,60355,60356,2
o_0,k_1,60357,60374,18
o_0,c_1,60375,60375,1
o_0,k_1,60376,60378,3
o_0,c_1,60379,60379,1
o_0,k_1,60380,60381,2
t_0,x_1,60382,60382,1
t_0,z_1,60383,60388,6
t_0,x_1,60389,60389,1
t_0,z_1,60390,60403,14
k_0,m_1,60404,60405,2
k_0,w_1,60406,60406,1
k_0,m_1,60407,60433,27
h_0,u_1,60434,60442,9
h_0,f_1,60443,60443,1
h_0,u_1,60444,60465,22
q_0,g_1,60466,60476,11
q_0,l_1,60477,60477,1
q_0,g_1,60478,60478,1
q_0,l_1,60479,60479,1
q_0,g_1,60480,60484,5
q_0,l_1,60485,60486,2
q_0,g_1,60487,60502,16
b_0,s_1,60503,60523,21
b_0,r_1,60524,60524,1
b_0,s_1,60525,60533,9
b_0,r_1,60534,60534,1
b_0,s_1,60535,60539,5
a_0,m_1,60540,60540,1
a_0,q_1,60541,60577,37
a_0,m_1,60578,60578,1
a_0,q_1,60579,60579,1
u_0,f_1,60580,60590,11
u_0,u_1,60591,60591,1
u_0,f_1,60592,60592,1
u_0,u_1,60593,60593,1
u_0,f_1,60594,60603,10
u_0,u_1,60604,60604,1
u_0,f_1,60605,60613,9
k_0,v_1,60614,60626,13
k_0,w_1,60627,60627,1
k_0,v_1,60628,60628,1
k_0,w_1,60629,60630,2
k_0,v_1,60631,60644,14
c_0,t_1,60645,60647,3
c_0,a_1,60648,60648,1
c_0,t_1,60649,60661,13
c_0,a_1,60662,60662,1
c_0,t_1,60663,60668,6
c_0,a_1,60669,60669,1
c_0,t_1,60670,60670,1
d_0,i_1,60671,60671,1
d_0,k_1,60672,60676,5
d_0,i_1,60677,60677,1
d_0,k_1,60678,60699,22
d_0,i_1,60700,60700,1
d_0,k_1,60701,60703,3
a_0,m_1,60704,60735,32
q_0,u_1,60736,60744,9
q_0,l_1,60745,60745,1
q_0,u_1,60746,60746,1
q_0,l_1,60747,60747,1
q_0,u_1,60748,60758,11
q_0,l_1,60759,60759,1
q_0,u_1,60760,60768,9
w_0,z_1,60769,60772,4
w_0,b_1,60773,60773,1
w_0,z_1,60774,60776,3
w_0,b_1,60777,60777,1
w_0,z_1,60778,60791,14
w_0,b_1,60792,60793,2
w_0,z_1,60794,60802,9
l_0,o_1,60803,60839,37
d_0,v_1,60840,60850,11
d_0,i_1,60851,60851,1
d_0,v_1,60852,60869,18
d_0,i_1,60870,60870,1
d_0,v_1,60871,60877,7
w_0,g_1,60878,60905,28
w_0,b_1,60906,60906,1
w_0,g_1,60907,60911,5
w_0,b_1,60912,60912,1
l_0,r_1,60913,60919,7
l_0,o_1,60920,60920,1
l_0,r_1,60921,60927,7
l_0,o_1,60928,60928,1
l_0,r_1,60929,60939,11
t_0,q_1,60940,60942,3
t_0,x_1,60943,60943,1
t_0,q_1,60944,60945,2
t_0,x_1,60946,60946,1
t_0,q_1,60947,60947,1
t_0,x_1,60948,60948,1
t_0,q_1,60949,60967,19
t_0,x_1,60968,60968,1
t_0,q_1,60969,60978,10
h_0,s_1,60979,60991,13
h_0,f_1,60992,60992,1
h_0,s_1,60993,60993,1
h_0,f_1,60994,60994,1
h_0,s_1,60995,61004,10
z_0,d_1,61005,61006,2
z_0,y_1,61007,61007,1
z_0,d_1,61008,61035,28
v_0,i_1,61036,61049,14
v_0,e_1,61050,61050,1
v_0,i_1,61051,61054,4
v_0,e_1,61055,61055,1
v_0,i_1,61056,61063,8
k_0,d_1,61064,61073,10
k_0,w_1,61074,61074,1
k_0,d_1,61075,61099,25
i_0,e_1,61100,61107,8
i_0,d_1,61108,61108,1
i_0,e_1,61109,61119,11
i_0,d_1,61120,61120,1
i_0,e_1,61121,61126,6
z_0,c_1,61127,61131,5
z_0,y_1,61132,61132,1
z_0,c_1,61133,61139,7
z_0,y_1,61140,61140,1
z_0,c_1,61141,61157,17
i_0,e_1,61158,61162,5
i_0,d_1,61163,61163,1
i_0,e_1,61164,61175,12
i_0,d_1,61176,61176,1
i_0,e_1,61177,61178,2
c_0,z_1,61179,61195,17
c_0,a_1,61196,61196,1
c_0,z_1,61197,61212,16
t_0,l_1,61213,61218,6
t_0,x_1,61219,61219,1
t_0,l_1,61220,61225,6
t_0,x_1,61226,61226,1
t_0,l_1,61227,61234,8
n_0,g_1,61235,61255,21
n_0,p_1,61256,61256,1
n_0,g_1,61257,61265,9
n_0,p_1,61266,61266,1
n_0,g_1,61267,61267,1
v_0,k_1,61268,61268,1
v_0,e_1,61269,61269,1
v_0,k_1,61270,61285,16
v_0,e_1,61286,61286,1
v_0,k_1,61287,61294,8
e_0,t_1,61295,61309,15
e_0,q_1,61310,61310,1
e_0,t_1,61311,61321,11
r_0,n_1,61322,61333,12
r_0,t_1,61334,61334,1
r_0,n_1,61335,61352,18
b_0,i_1,61353,61370,18
b_0,r_1,61371,61371,1
b_0,i_1,61372,61385,14
m_0,f_1,61386,61387,2
m_0,v_1,61388,61388,1
m_0,f_1,61389,61391,3
m_0,v_1,61392,61392,1
m_0,f_1,61393,61405,13
k_0,d_1,61406,61421,16
k_0,w_1,61422,61422,1
k_0,d_1,61423,61429,7
k_0,w_1,61430,61430,1
k_0,d_1,61431,61438,8
h_0,k_1,61439,61441,3
h_0,f_1,61442,61442,1
h_0,k_1,61443,61446,4
h_0,f_1,61447,61447,1
h_0,k_1,61448,61463,16
s_0,u_1,61464,61466,3
s_0,z_1,61467,61467,1
s_0,u_1,61468,61469,2
s_0,z_1,61470,61470,1
s_0,u_1,61471,61473,3
s_0,z_1,61474,61474,1
s_0,u_1,61475,61480,6
s_0,z_1,61481,61481,1
s_0,u_1,61482,61500,19
r_0,w_1,61501,61516,16
r_0,t_1,61517,61517,1
r_0,w_1,61518,61522,5
s_0,d_1,61523,61523,1
s_0,z_1,61524,61524,1
s_0,d_1,61525,61528,4
s_0,z_1,61529,61529,1
s_0,d_1,61530,61548,19
u_0,m_1,61549,61556,8
u_0,u_1,61557,61557,1
u_0,m_1,61558,61565,8
u_0,u_1,61566,61566,1
u_0,m_1,61567,61568,2
u_0,u_1,61569,61569,1
u_0,m_1,61570,61572,3
t_0,e_1,61573,61581,9
t_0,x_1,61582,61583,2
t_0,e_1,61584,61599,16
q_0,f_1,61600,61625,26
q_0,l_1,61626,61626,1
q_0,f_1,61627,61639,13
y_0,n_1,61640,61648,9
y_0,k_1,61649,61649,1
y_0,n_1,61650,61661,12
y_0,k_1,61662,61662,1
y_0,n_1,61663,61667,5
i_0,e_1,61668,61676,9
i_0,d_1,61677,61677,1
i_0,e_1,61678,61685,8
i_0,d_1,61686,61686,1
i_0,e_1,61687,61688,2
i_0,d_1,61689,61689,1
i_0,e_1,61690,61697,8
f_0,w_1,61698,61714,17
f_0,h_1,61715,61715,1
f_0,w_1,61716,61717,2
f_0,h_1,61718,61718,1
f_0,w_1,61719,61721,3
x_0,j_1,61722,61732,11
x_0,s_1,61733,61733,1
x_0,j_1,61734,61739,6
x_0,s_1,61740,61740,1
x_0,j_1,61741,61746,6
q_0,a_1,61747,61752,6
q_0,l_1,61753,61753,1
q_0,a_1,61754,61768,15
u_0,z_1,61769,61785,17
u_0,u_1,61786,61786,1
u_0,z_1,61787,61789,3
u_0,u_1,61790,61790,1
u_0,z_1,61791,61791,1
e_0,c_1,61792,61793,2
e_0,q_1,61794,61794,1
e_0,c_1,61795,61804,10
e_0,q_1,61805,61805,1
e_0,c_1,61806,61820,15
e_0,q_1,61821,61821,1
e_0,c_1,61822,61824,3
e_0,q_1,61825,61825,1
w_0,m_1,61826,61847,22
w_0,b_1,61848,61848,1
w_0,m_1,61849,61857,9
l_0,c_1,61858,61874,17
l_0,o_1,61875,61875,1
l_0,c_1,61876,61894,19
e_0,q_1,61895,61895,1
e_0,s_1,61896,61909,14
e_0,q_1,61910,61910,1
e_0,s_1,61911,61932,22
z_0,n_1,61933,61934,2
z_0,y_1,61935,61935,1
z_0,n_1,61936,61949,14
z_0,y_1,61950,61950,1
z_0,n_1,61951,61953,3
k_0,r_1,61954,61960,7
k_0,w_1,61961,61961,1
k_0,r_1,61962,61962,1
k_0,w_1,61963,61963,1
k_0,r_1,61964,61966,3
k_0,w_1,61967,61967,1
k_0,r_1,61968,61982,15
c_0,a_1,61983,62011,29
a_0,j_1,62012,62032,21
a_0,m_1,62033,62033,1
a_0,j_1,62034,62038,5
a_0,m_1,62039,62039,1
a_0,j_1,62040,62045,6
f_0,h_1,62046,62046,1
f_0,s_1,62047,62062,16
f_0,h_1,62063,62063,1
f_0,s_1,62064,62065,2
f_0,h_1,62066,62066,1
f_0,s_1,62067,62068,2
v_0,z_1,62069,62074,6
v_0,e_1,62075,62075,1
v_0,z_1,62076,62090,15
x_0,j_1,62091,62100,10
x_0,s_1,62101,62101,1
x_0,j_1,62102,62115,14
x_0,s_1,62116,62116,1
x_0,j_1,62117,62120,4
e_0,s_1,62121,62124,4
e_0,q_1,62125,62126,2
e_0,s_1,62127,62141,15
h_0,q_1,62142,62148,7
h_0,f_1,62149,62149,1
h_0,q_1,62150,62163,14
e_0,f_1,62164,62168,5
e_0,q_1,62169,62169,1
e_0,f_1,62170,62193,24
o_0,c_1,62194,62213,20
u_0,f_1,62214,62217,4
u_0,u_1,62218,62218,1
u_0,f_1,62219,62239,21
s_0,m_1,62240,62246,7
s_0,z_1,62247,62247,1
s_0,m_1,62248,62259,12
r_0,l_1,62260,62275,16
r_0,t_1,62276,62276,1
r_0,l_1,62277,62285,9
j_0,j_1,62286,62290,5
j_0,g_1,62291,62291,1
j_0,j_1,62292,62306,15
j_0,g_1,62307,62307,1
j_0,j_1,62308,62308,1
s_0,b_1,62309,62309,1
s_0,z_1,62310,62310,1
s_0,b_1,62311,62315,5
s_0,z_1,62316,62316,1
s_0,b_1,62317,62324,8
s_0,z_1,62325,62325,1
s_0,b_1,62326,62343,18
s_0,z_1,62344,62344,1
c_0,b_1,62345,62350,6
c_0,a_1,62351,62351,1
c_0,b_1,62352,62377,26
h_0,d_1,62378,62378,1
h_0,f_1,62379,62379,1
h_0,d_1,62380,62383,4
h_0,f_1,62384,62384,1
h_0,d_1,62385,62406,22
h_0,f_1,62407,62407,1
h_0,d_1,62408,62414,7
r_0,j_1,62415,62429,15
r_0,t_1,62430,62430,1
r_0,j_1,62431,62434,4
y_0,b_1,62435,62439,5
y_0,k_1,62440,62440,1
y_0,b_1,62441,62446,6
y_0,k_1,62447,62447,1
y_0,b_1,62448,62470,23
r_0,p_1,62471,62472,2
r_0,t_1,62473,62473,1
r_0,p_1,62474,62490,17
v_0,t_1,62491,62522,32
v_0,e_1,62523,62523,1
v_0,t_1,62524,62528,5
n_0,s_1,62529,62531,3
n_0,p_1,62532,62532,1
n_0,s_1,62533,62555,23
n_0,p_1,62556,62556,1
n_0,s_1,62557,62559,3
n_0,p_1,62560,62560,1
n_0,s_1,62561,62565,5
z_0,e_1,62566,62572,7
z_0,y_1,62573,62573,1
z_0,e_1,62574,62574,1
z_0,y_1,62575,62575,1
z_0,e_1,62576,62588,13
z_0,y_1,62589,62589,1
z_0,e_1,62590,62599,10
z_0,y_1,62600,62600,1
k_0,w_1,62601,62601,1
k_0,u_1,62602,62604,3
k_0,w_1,62605,62605,1
k_0,u_1,62606,62615,10
k_0,w_1,62616,62616,1
k_0,u_1,62617,62631,15
c_0,e_1,62632,62646,15
c_0,a_1,62647,62647,1
c_0,e_1,62648,62648,1
c_0,a_1,62649,62649,1
c_0,e_1,62650,62653,4
s_0,f_1,62654,62687,34
s_0,z_1,62688,62688,1
x_0,c_1,62689,62719,31
x_0,s_1,62720,62720,1
x_0,c_1,62721,62722,2
m_0,i_1,62723,62741,19
m_0,v_1,62742,62742,1
m_0,i_1,62743,62757,15
a_0,r_1,62758,62762,5
a_0,m_1,62763,62763,1
a_0,r_1,62764,62770,7
a_0,m_1,62771,62771,1
a_0,r_1,62772,62777,6
j_0,g_1,62778,62803,26
p_0,q_1,62804,62807,4
p_0,n_1,62808,62808,1
p_0,q_1,62809,62811,3
p_0,n_1,62812,62812,1
p_0,q_1,62813,62827,15
p_0,n_1,62828,62828,1
p_0,q_1,62829,62838,10
p_0,n_1,62839,62839,1
p_0,q_1,62840,62843,4
y_0,v_1,62844,62850,7
y_0,k_1,62851,62852,2
y_0,v_1,62853,62880,28
e_0,g_1,62881,62895,15
e_0,q_1,62896,62896,1
e_0,g_1,62897,62918,22
e_0,q_1,62919,62919,1
k_0,i_1,62920,62927,8
k_0,w_1,62928,62928,1
k_0,i_1,62929,62939,11
d_0,r_1,62940,62952,13
d_0,i_1,62953,62953,1
d_0,r_1,62954,62959,6
q_0,g_1,62960,62968,9
q_0,l_1,62969,62969,1
q_0,g_1,62970,62981,12
q_0,l_1,62982,62982,1
q_0,g_1,62983,62997,15
e_0,d_1,62998,63012,15
e_0,q_1,63013,63013,1
e_0,d_1,63014,63022,9
y_0,n_1,63023,63025,3
y_0,k_1,63026,63026,1
y_0,n_1,63027,63032,6
y_0,k_1,63033,63033,1
y_0,n_1,63034,63045,12
i_0,j_1,63046,63046,1
i_0,d_1,63047,63047,1
i_0,j_1,63048,63050,3
i_0,d_1,63051,63051,1
i_0,j_1,63052,63061,10
i_0,d_1,63062,63062,1
i_0,j_1,63063,63072,10
i_0,d_1,63073,63073,1
i_0,j_1,63074,63085,12
g_0,j_1,63086,63086,1
g_0,k_1,63087,63107,21
g_0,j_1,63108,63108,1
g_0,k_1,63109,63122,14
n_0,o_1,63123,63135,13
n_0,p_1,63136,63136,1
n_0,o_1,63137,63149,13
b_0,c_1,63150,63150,1
b_0,r_1,63151,63151,1
b_0,c_1,63152,63156,5
b_0,r_1,63157,63157,1
b_0,c_1,63158,63172,15
b_0,r_1,63173,63173,1
b_0,c_1,63174,63176,3
f_0,f_1,63177,63185,9
f_0,h_1,63186,63186,1
f_0,f_1,63187,63193,7
f_0,h_1,63194,63194,1
f_0,f_1,63195,63209,15
f_0,h_1,63210,63210,1
f_0,f_1,63211,63214,4
f_0,h_1,63215,63215,1
t_0,d_1,63216,63216,1
t_0,x_1,63217,63217,1
t_0,d_1,63218,63222,5
t_0,x_1,63223,63223,1
t_0,d_1,63224,63243,20
t_0,x_1,63244,63244,1
t_0,d_1,63245,63249,5
r_0,u_1,63250,63253,4
r_0,t_1,63254,63254,1
r_0,u_1,63255,63264,10
r_0,t_1,63265,63265,1
r_0,u_1,63266,63278,13
r_0,t_1,63279,63279,1
r_0,u_1,63280,63286,7
d_0,h_1,63287,63292,6
d_0,i_1,63293,63293,1
d_0,h_1,63294,63298,5
d_0,i_1,63299,63299,1
d_0,h_1,63300,63306,7
h_0,c_1,63307,63311,5
h_0,f_1,63312,63312,1
h_0,c_1,63313,63314,2
h_0,f_1,63315,63315,1
h_0,c_1,63316,63319,4
h_0,f_1,63320,63320,1
h_0,c_1,63321,63330,10
m_0,v_1,63331,63360,30
w_0,m_1,63361,63365,5
w_0,b_1,63366,63366,1
w_0,m_1,63367,63382,16
w_0,b_1,63383,63383,1
w_0,m_1,63384,63391,8
m_0,q_1,63392,63394,3
m_0,v_1,63395,63395,1
m_0,q_1,63396,63410,15
m_0,v_1,63411,63411,1
m_0,q_1,63412,63424,13
t_0,y_1,63425,63431,7
t_0,x_1,63432,63432,1
t_0,y_1,63433,63441,9
t_0,x_1,63442,63442,1
t_0,y_1,63443,63451,9
t_0,x_1,63452,63452,1
t_0,y_1,63453,63456,4
n_0,x_1,63457,63469,13
n_0,p_1,63470,63470,1
n_0,x_1,63471,63477,7
k_0,a_1,63478,63485,8
k_0,w_1,63486,63486,1
k_0,a_1,63487,63494,8
k_0,w_1,63495,63495,1
k_0,a_1,63496,63500,5
k_0,w_1,63501,63501,1
k_0,a_1,63502,63503,2
f_0,o_1,63504,63511,8
f_0,h_1,63512,63512,1
f_0,o_1,63513,63529,17
u_0,a_1,63530,63538,9
u_0,u_1,63539,63539,1
u_0,a_1,63540,63541,2
u_0,u_1,63542,63542,1
u_0,a_1,63543,63556,14
v_0,e_1,63557,63590,34
r_0,b_1,63591,63599,9
r_0,t_1,63600,63600,1
r_0,b_1,63601,63614,14
w_0,y_1,63615,63615,1
w_0,b_1,63616,63616,1
w_0,y_1,63617,63634,18
e_0,y_1,63635,63656,22
e_0,q_1,63657,63657,1
e_0,y_1,63658,63660,3
e_0,q_1,63661,63661,1
e_0,y_1,63662,63662,1
v_0,e_1,63663,63688,26
p_0,d_1,63689,63693,5
p_0,n_1,63694,63694,1
p_0,d_1,63695,63712,18
p_0,n_1,63713,63713,1
p_0,d_1,63714,63717,4
d_0,z_1,63718,63728,11
d_0,i_1,63729,63729,1
d_0,z_1,63730,63732,3
d_0,i_1,63733,63733,1
d_0,z_1,63734,63743,10
q_0,y_1,63744,63757,14
q_0,l_1,63758,63758,1
q_0,y_1,63759,63762,4
q_0,l_1,63763,63763,1
q_0,y_1,63764,63765,2
l_0,o_1,63766,63766,1
l_0,g_1,63767,63768,2
l_0,o_1,63769,63769,1
l_0,g_1,63770,63785,16
f_0,p_1,63786,63789,4
f_0,h_1,63790,63790,1
f_0,p_1,63791,63793,3
f_0,h_1,63794,63794,1
f_0,p_1,63795,63815,21
f_0,h_1,63816,63817,2
f_0,p_1,63818,63824,7
h_0,l_1,63825,63827,3
h_0,f_1,63828,63828,1
h_0,l_1,63829,63835,7
h_0,f_1,63836,63837,2
h_0,l_1,63838,63848,11
h_0,f_1,63849,63849,1
h_0,l_1,63850,63857,8
n_0,j_1,63858,63879,22
n_0,p_1,63880,63880,1
n_0,j_1,63881,63896,16
s_0,h_1,63897,63897,1
s_0,z_1,63898,63898,1
s_0,h_1,63899,63922,24
k_0,c_1,63923,63924,2
k_0,w_1,63925,63925,1
k_0,c_1,63926,63955,30
x_0,f_1,63956,63968,13
x_0,s_1,63969,63969,1
x_0,f_1,63970,63984,15
i_0,w_1,63985,63990,6
i_0,d_1,63991,63991,1
i_0,w_1,63992,64014,23
s_0,o_1,64015,64015,1
s_0,z_1,64016,64016,1
s_0,o_1,64017,64028,12
s_0,z_1,64029,64029,1
s_0,o_1,64030,64038,9
f_0,t_1,64039,64040,2
f_0,h_1,64041,64041,1
f_0,t_1,64042,64045,4
f_0,h_1,64046,64046,1
f_0,t_1,64047,64066,20
w_0,g_1,64067,64080,14
w_0,b_1,64081,64081,1
w_0,g_1,64082,64092,11
w_0,b_1,64093,64093,1
w_0,g_1,64094,64097,4
w_0,b_1,64098,64098,1
w_0,g_1,64099,64102,4
v_0,k_1,64103,64105,3
v_0,e_1,64106,64106,1
v_0,k_1,64107,64107,1
v_0,e_1,64108,64108,1
v_0,k_1,64109,64130,22
v_0,e_1,64131,64131,1
v_0,k_1,64132,64137,6
v_0,e_1,64138,64138,1
v_0,k_1,64139,64141,3
p_0,y_1,64142,64142,1
p_0,n_1,64143,64143,1
p_0,y_1,64144,64147,4
p_0,n_1,64148,64148,1
p_0,y_1,64149,64175,27
p_0,n_1,64176,64176,1
p_0,y_1,64177,64177,1
e_0,m_1,64178,64179,2
e_0,q_1,64180,64180,1
e_0,m_1,64181,64211,31
n_0,x_1,64212,64223,12
n_0,p_1,64224,64224,1
n_0,x_1,64225,64232,8
n_0,p_1,64233,64234,2
r_0,d_1,64235,64240,6
r_0,t_1,64241,64241,1
r_0,d_1,64242,64270,29
k_0,a_1,64271,64282,12
k_0,w_1,64283,64283,1
k_0,a_1,64284,64285,2
k_0,w_1,64286,64286,1
k_0,a_1,64287,64290,4
w_0,g_1,64291,64297,7
w_0,b_1,64298,64298,1
w_0,g_1,64299,64308,10
w_0,b_1,64309,64309,1
w_0,g_1,64310,64312,3
w_0,b_1,64313,64313,1
w_0,g_1,64314,64316,3
c_0,z_1,64317,64320,4
c_0,a_1,64321,64321,1
c_0,z_1,64322,64354,33
g_0,j_1,64355,64355,1
g_0,a_1,64356,64377,22
g_0,j_1,64378,64378,1
g_0,a_1,64379,64380,2
t_0,u_1,64381,64397,17
t_0,x_1,64398,64398,1
t_0,u_1,64399,64411,13
t_0,x_1,64412,64412,1
t_0,u_1,64413,64416,4
i_0,e_1,64417,64420,4
i_0,d_1,64421,64421,1
i_0,e_1,64422,64426,5
i_0,d_1,64427,64427,1
i_0,e_1,64428,64452,25
i_0,d_1,64453,64454,2
v_0,d_1,64455,64460,6
v_0,e_1,64461,64462,2
v_0,d_1,64463,64464,2
v_0,e_1,64465,64465,1
v_0,d_1,64466,64484,19
h_0,o_1,64485,64490,6
h_0,f_1,64491,64491,1
h_0,o_1,64492,64505,14
h_0,f_1,64506,64506,1
h_0,o_1,64507,64514,8
h_0,f_1,64515,64515,1
h_0,o_1,64516,64516,1
h_0,f_1,64517,64517,1
h_0,o_1,64518,64522,5
j_0,r_1,64523,64533,11
j_0,g_1,64534,64534,1
j_0,r_1,64535,64553,19
j_0,g_1,64554,64554,1
j_0,r_1,64555,64560,6
j_0,g_1,64561,64561,1
h_0,r_1,64562,64564,3
h_0,f_1,64565,64565,1
h_0,r_1,64566,64593,28
k_0,a_1,64594,64600,7
k_0,w_1,64601,64601,1
k_0,a_1,64602,64612,11
k_0,w_1,64613,64613,1
s_0,s_1,64614,64623,10
s_0,z_1,64624,64624,1
s_0,s_1,64625,64627,3
s_0,z_1,64628,64628,1
s_0,s_1,64629,64633,5
n_0,o_1,64634,64635,2
n_0,p_1,64636,64636,1
n_0,o_1,64637,64640,4
n_0,p_1,64641,64641,1
n_0,o_1,64642,64652,11
n_0,p_1,64653,64653,1
n_0,o_1,64654,64669,16
n_0,p_1,64670,64670,1
n_0,o_1,64671,64672,2
e_0,o_1,64673,64681,9
e_0,q_1,64682,64682,1
e_0,o_1,64683,64687,5
e_0,q_1,64688,64688,1
e_0,o_1,64689,64695,7
x_0,c_1,64696,64700,5
x_0,s_1,64701,64701,1
x_0,c_1,64702,64726,25
e_0,l_1,64727,64745,19
e_0,q_1,64746,64747,2
e_0,l_1,64748,64754,7
e_0,q_1,64755,64755,1
e_0,l_1,64756,64766,11
r_0,s_1,64767,64790,24
r_0,t_1,64791,64792,2
l_0,x_1,64793,64800,8
l_0,o_1,64801,64801,1
l_0,x_1,64802,64810,9
l_0,o_1,64811,64811,1
l_0,x_1,64812,64816,5
y_0,k_1,64817,64817,1
y_0,e_1,64818,64819,2
y_0,k_1,64820,64820,1
y_0,e_1,64821,64821,1
y_0,k_1,64822,64822,1
y_0,e_1,64823,64842,20
t_0,c_1,64843,64854,12
t_0,x_1,64855,64855,1
t_0,c_1,64856,64858,3
t_0,x_1,64859,64859,1
t_0,c_1,64860,64867,8
t_0,x_1,64868,64868,1
t_0,c_1,64869,64875,7
e_0,p_1,64876,64879,4
e_0,q_1,64880,64881,2
e_0,p_1,64882,64903,22
q_0,l_1,64904,64904,1
q_0,d_1,64905,64929,25
t_0,s_1,64930,64936,7
t_0,x_1,64937,64937,1
t_0,s_1,64938,64942,5
